2023-12-19 17:12:127 INFO  LoginPage :43 - Enter User Name: Admin
2023-12-19 21:12:627 INFO  ViewSystemUsersPage :71 - Verifying System User Text: [[ChromeDriver: chrome on windows (67150dccd3c51f878f00f490a6f51dcd)] -> xpath: //h5[@class='oxd-text oxd-text--h5 oxd-table-filter-title']]
2023-12-19 21:12:980 INFO  ViewSystemUsersPage :76 - Clicking on Add button: [[ChromeDriver: chrome on windows (67150dccd3c51f878f00f490a6f51dcd)] -> xpath: //button[@class='oxd-button oxd-button--medium oxd-button--secondary']]
2023-12-19 21:12:712 INFO  ViewSystemUsersPage :81 - Verifying User added text: Add User
2023-12-19 21:12:281 INFO  ViewSystemUsersPage :86 - Selecting Admin from Admin dropdown: Proxy element for: DefaultElementLocator 'By.xpath: //*[@class='oxd-select-wrapper']//*[contains(text(),'Admin')]'
2023-12-19 21:12:09 INFO  ViewSystemUsersPage :94 - Entering Employee name: Proxy element for: DefaultElementLocator 'By.xpath: //*[@class='oxd-autocomplete-wrapper']//*[contains(text(),'Goutam  Ganesh')]'
2023-12-19 21:12:789 INFO  ViewSystemUsersPage :101 - Entering User: [[ChromeDriver: chrome on windows (67150dccd3c51f878f00f490a6f51dcd)] -> xpath: //div[@class='oxd-form-row']/div[1]/div[4]/div[1]/div[2]/input[1]]
2023-12-19 21:12:491 INFO  ViewSystemUsersPage :106 - Selecting Status Disable: Proxy element for: DefaultElementLocator 'By.xpath: //*[@class='oxd-select-wrapper']//*[contains(text(),'Disabled')]'
2023-12-19 21:12:722 INFO  ViewSystemUsersPage :122 - Entering Password: [[ChromeDriver: chrome on windows (67150dccd3c51f878f00f490a6f51dcd)] -> xpath: //div[@class='orangehrm-card-container']/form[1]/div[2]/div[1]/div[1]/div[1]/div[2]/input[1]]
2023-12-19 21:12:837 INFO  ViewSystemUsersPage :127 - Entering Confirm Password: [[ChromeDriver: chrome on windows (67150dccd3c51f878f00f490a6f51dcd)] -> xpath: //div[@class='orangehrm-card-container']/form[1]/div[2]/div[1]/div[2]/div[1]/div[2]/input[1]]
2023-12-19 21:12:973 INFO  ViewSystemUsersPage :132 - Clicking on Save: [[ChromeDriver: chrome on windows (67150dccd3c51f878f00f490a6f51dcd)] -> xpath: //button[@class='oxd-button oxd-button--medium oxd-button--secondary orangehrm-left-space']]
2023-12-19 21:12:58 INFO  LoginPage :43 - Enter User Name: Admin
2023-12-19 21:12:662 INFO  LoginPage :53 - Enter Password: admin123
2023-12-19 21:12:876 INFO  LoginPage :48 - Clicking on Login Button: [[ChromeDriver: chrome on windows (8bba4c10ff32dd324d586f4caaa6efa7)] -> xpath: //button[@type='submit']]
2023-12-19 21:12:281 INFO  ViewSystemUsersPage :66 - Clicking on Admin: [[ChromeDriver: chrome on windows (8bba4c10ff32dd324d586f4caaa6efa7)] -> xpath: //a[@href='/web/index.php/admin/viewAdminModule']]
2023-12-19 21:12:999 INFO  ViewSystemUsersPage :71 - Verifying System User Text: [[ChromeDriver: chrome on windows (8bba4c10ff32dd324d586f4caaa6efa7)] -> xpath: //h5[@class='oxd-text oxd-text--h5 oxd-table-filter-title']]
2023-12-19 21:12:361 INFO  AddUserPage :63 - Entering User Name: [[ChromeDriver: chrome on windows (8bba4c10ff32dd324d586f4caaa6efa7)] -> xpath: //div[@class='oxd-form-row']/div[1]/div[1]/div[1]/div[2]/input[1]]
2023-12-19 21:12:30 INFO  AddUserPage :68 - Selecting Role: [[ChromeDriver: chrome on windows (8bba4c10ff32dd324d586f4caaa6efa7)] -> xpath: //div[@class='oxd-grid-4 orangehrm-full-width-grid']/div[2]/div/div[2]/div/div/div[2]/i]
2023-12-19 21:12:712 INFO  AddUserPage :75 - Selecting Status Disable: Proxy element for: DefaultElementLocator 'By.xpath: //*[@class='oxd-select-wrapper']//*[contains(text(),'Disabled')]'
2023-12-19 21:12:906 INFO  AddUserPage :89 - Clicking on search button [[ChromeDriver: chrome on windows (8bba4c10ff32dd324d586f4caaa6efa7)] -> xpath: //button[@class='oxd-button oxd-button--medium oxd-button--secondary orangehrm-left-space']]
2023-12-19 21:12:192 INFO  AddUserPage :94 - Verifying Result Text: [[ChromeDriver: chrome on windows (8bba4c10ff32dd324d586f4caaa6efa7)] -> xpath: //div[@class='orangehrm-paper-container']/div[2]/div[1]/span[1]]
2023-12-19 21:12:945 INFO  LoginPage :43 - Enter User Name: Admin
2023-12-19 21:12:564 INFO  LoginPage :53 - Enter Password: admin123
2023-12-19 21:12:783 INFO  LoginPage :48 - Clicking on Login Button: [[ChromeDriver: chrome on windows (50a117b05da0a1a13ec60170007af7f8)] -> xpath: //button[@type='submit']]
2023-12-19 21:12:216 INFO  ViewSystemUsersPage :66 - Clicking on Admin: [[ChromeDriver: chrome on windows (50a117b05da0a1a13ec60170007af7f8)] -> xpath: //a[@href='/web/index.php/admin/viewAdminModule']]
2023-12-19 21:12:911 INFO  ViewSystemUsersPage :71 - Verifying System User Text: [[ChromeDriver: chrome on windows (50a117b05da0a1a13ec60170007af7f8)] -> xpath: //h5[@class='oxd-text oxd-text--h5 oxd-table-filter-title']]
2023-12-19 21:12:995 INFO  ViewSystemUsersPage :76 - Clicking on Add button: [[ChromeDriver: chrome on windows (50a117b05da0a1a13ec60170007af7f8)] -> xpath: //button[@class='oxd-button oxd-button--medium oxd-button--secondary']]
2023-12-19 21:12:21 INFO  ViewSystemUsersPage :81 - Verifying User added text: Add User
2023-12-19 21:12:569 INFO  ViewSystemUsersPage :86 - Selecting Admin from Admin dropdown: Proxy element for: DefaultElementLocator 'By.xpath: //*[@class='oxd-select-wrapper']//*[contains(text(),'Admin')]'
2023-12-19 21:12:268 INFO  ViewSystemUsersPage :94 - Entering Employee name: Proxy element for: DefaultElementLocator 'By.xpath: //*[@class='oxd-autocomplete-wrapper']//*[contains(text(),'Goutam  Ganesh')]'
2023-12-19 21:12:16 INFO  ViewSystemUsersPage :101 - Entering User: [[ChromeDriver: chrome on windows (50a117b05da0a1a13ec60170007af7f8)] -> xpath: //div[@class='oxd-form-row']/div[1]/div[4]/div[1]/div[2]/input[1]]
2023-12-19 21:12:682 INFO  ViewSystemUsersPage :114 - Selecting Status Enable: Proxy element for: DefaultElementLocator 'By.xpath: //*[@class='oxd-select-wrapper']//*[contains(text(),'Enabled')]'
2023-12-19 21:12:907 INFO  ViewSystemUsersPage :122 - Entering Password: [[ChromeDriver: chrome on windows (50a117b05da0a1a13ec60170007af7f8)] -> xpath: //div[@class='orangehrm-card-container']/form[1]/div[2]/div[1]/div[1]/div[1]/div[2]/input[1]]
2023-12-19 21:12:44 INFO  ViewSystemUsersPage :127 - Entering Confirm Password: [[ChromeDriver: chrome on windows (50a117b05da0a1a13ec60170007af7f8)] -> xpath: //div[@class='orangehrm-card-container']/form[1]/div[2]/div[1]/div[2]/div[1]/div[2]/input[1]]
2023-12-19 21:12:186 INFO  ViewSystemUsersPage :132 - Clicking on Save: [[ChromeDriver: chrome on windows (50a117b05da0a1a13ec60170007af7f8)] -> xpath: //button[@class='oxd-button oxd-button--medium oxd-button--secondary orangehrm-left-space']]
2023-12-19 21:12:634 INFO  AddUserPage :63 - Entering User Name: [[ChromeDriver: chrome on windows (50a117b05da0a1a13ec60170007af7f8)] -> xpath: //div[@class='oxd-form-row']/div[1]/div[1]/div[1]/div[2]/input[1]]
2023-12-19 21:12:556 INFO  AddUserPage :68 - Selecting Role: [[ChromeDriver: chrome on windows (50a117b05da0a1a13ec60170007af7f8)] -> xpath: //div[@class='oxd-grid-4 orangehrm-full-width-grid']/div[2]/div/div[2]/div/div/div[2]/i]
2023-12-19 21:12:241 INFO  AddUserPage :82 - Selecting Status Disable: [[ChromeDriver: chrome on windows (50a117b05da0a1a13ec60170007af7f8)] -> xpath: //div[contains(text(),'Enabled')]]
2023-12-19 21:12:416 INFO  AddUserPage :89 - Clicking on search button [[ChromeDriver: chrome on windows (50a117b05da0a1a13ec60170007af7f8)] -> xpath: //button[@class='oxd-button oxd-button--medium oxd-button--secondary orangehrm-left-space']]
2023-12-19 21:12:501 INFO  AddUserPage :99 - Clicking on Checkbox: Proxy element for: DefaultElementLocator 'By.xpath: //body/div[@id='app']/div[1]/div[2]/div[2]/div[1]/div[2]/div[3]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/label[1]/span[1]/i[1]'
2023-12-19 21:12:264 INFO  LoginPage :43 - Enter User Name: Admin
2023-12-19 21:12:830 INFO  LoginPage :53 - Enter Password: admin123
2023-12-19 21:12:13 INFO  LoginPage :48 - Clicking on Login Button: [[ChromeDriver: chrome on windows (930ed20f1c87a4cf028da1d3c4df76e9)] -> xpath: //button[@type='submit']]
2023-12-19 21:12:387 INFO  ViewSystemUsersPage :66 - Clicking on Admin: [[ChromeDriver: chrome on windows (930ed20f1c87a4cf028da1d3c4df76e9)] -> xpath: //a[@href='/web/index.php/admin/viewAdminModule']]
2023-12-19 21:12:81 INFO  ViewSystemUsersPage :71 - Verifying System User Text: [[ChromeDriver: chrome on windows (930ed20f1c87a4cf028da1d3c4df76e9)] -> xpath: //h5[@class='oxd-text oxd-text--h5 oxd-table-filter-title']]
2023-12-19 21:12:163 INFO  AddUserPage :63 - Entering User Name: [[ChromeDriver: chrome on windows (930ed20f1c87a4cf028da1d3c4df76e9)] -> xpath: //div[@class='oxd-form-row']/div[1]/div[1]/div[1]/div[2]/input[1]]
2023-12-19 21:12:88 INFO  AddUserPage :68 - Selecting Role: [[ChromeDriver: chrome on windows (930ed20f1c87a4cf028da1d3c4df76e9)] -> xpath: //div[@class='oxd-grid-4 orangehrm-full-width-grid']/div[2]/div/div[2]/div/div/div[2]/i]
2023-12-19 21:12:813 INFO  AddUserPage :75 - Selecting Status Disable: Proxy element for: DefaultElementLocator 'By.xpath: //*[@class='oxd-select-wrapper']//*[contains(text(),'Disabled')]'
2023-12-19 21:12:20 INFO  AddUserPage :121 - Clicking on search button: [[ChromeDriver: chrome on windows (930ed20f1c87a4cf028da1d3c4df76e9)] -> xpath: //div[@class='oxd-table-filter-area']/form[1]/div[2]/button[2]]
2023-12-19 21:12:308 INFO  AddUserPage :126 - Verifying No Record Found: [[ChromeDriver: chrome on windows (930ed20f1c87a4cf028da1d3c4df76e9)] -> xpath: //div[@class='orangehrm-horizontal-padding orangehrm-vertical-padding']]
2023-12-19 22:12:595 INFO  LoginPage :43 - Enter User Name: Admin
2023-12-19 22:12:242 INFO  LoginPage :53 - Enter Password: admin123
2023-12-19 22:12:559 INFO  LoginPage :48 - Clicking on Login Button: [[ChromeDriver: chrome on windows (f9ff0d6cf5683c2cb0cc353cbbf00b61)] -> xpath: //button[@type='submit']]
2023-12-19 22:12:894 INFO  LoginPage :64 - Verifying Login: [[ChromeDriver: chrome on windows (f9ff0d6cf5683c2cb0cc353cbbf00b61)] -> xpath: //h6[normalize-space()='Dashboard']]
2023-12-19 22:12:626 INFO  LoginPage :43 - Enter User Name: Admin
2023-12-19 22:12:303 INFO  LoginPage :53 - Enter Password: admin123
2023-12-19 22:12:589 INFO  LoginPage :48 - Clicking on Login Button: [[ChromeDriver: chrome on windows (5e5c03d8109294f32ce9ecfbbb955235)] -> xpath: //button[@type='submit']]
2023-12-19 22:12:903 INFO  DashboardPage :32 - Verifying Orange HRM Logo: [[ChromeDriver: chrome on windows (5e5c03d8109294f32ce9ecfbbb955235)] -> xpath: //img[@alt='client brand banner']]
2023-12-19 22:12:650 INFO  LoginPage :43 - Enter User Name: Admin
2023-12-19 22:12:290 INFO  LoginPage :53 - Enter Password: admin123
2023-12-19 22:12:580 INFO  LoginPage :48 - Clicking on Login Button: [[ChromeDriver: chrome on windows (c76d3a99d6dc9bff4c1af8c382867f64)] -> xpath: //button[@type='submit']]
2023-12-19 22:12:983 INFO  HomePage :44 - Clicking on user profile logo: [[ChromeDriver: chrome on windows (c76d3a99d6dc9bff4c1af8c382867f64)] -> xpath: //p[@class='oxd-userdropdown-name']]
2023-12-19 22:12:792 INFO  HomePage :50 - Clicking on Log Out: [[ChromeDriver: chrome on windows (c76d3a99d6dc9bff4c1af8c382867f64)] -> xpath: //a[normalize-space()='Logout']]
2023-12-19 22:12:164 INFO  LoginPage :37 - Verifying Login Text: [[ChromeDriver: chrome on windows (c76d3a99d6dc9bff4c1af8c382867f64)] -> xpath: //h5[normalize-space()='Login']]
2023-12-19 22:12:959 INFO  LoginPage :43 - Enter User Name: Admin
2023-12-19 22:12:538 INFO  LoginPage :53 - Enter Password: admin123
2023-12-19 22:12:774 INFO  LoginPage :48 - Clicking on Login Button: [[ChromeDriver: chrome on windows (dbe7fa4a6165892364df0be785a47027)] -> xpath: //button[@type='submit']]
2023-12-19 22:12:93 INFO  ViewSystemUsersPage :66 - Clicking on Admin: [[ChromeDriver: chrome on windows (dbe7fa4a6165892364df0be785a47027)] -> xpath: //a[@href='/web/index.php/admin/viewAdminModule']]
2023-12-19 22:12:740 INFO  ViewSystemUsersPage :71 - Verifying System User Text: [[ChromeDriver: chrome on windows (dbe7fa4a6165892364df0be785a47027)] -> xpath: //h5[@class='oxd-text oxd-text--h5 oxd-table-filter-title']]
2023-12-19 22:12:83 INFO  ViewSystemUsersPage :76 - Clicking on Add button: [[ChromeDriver: chrome on windows (dbe7fa4a6165892364df0be785a47027)] -> xpath: //button[@class='oxd-button oxd-button--medium oxd-button--secondary']]
2023-12-19 22:12:778 INFO  ViewSystemUsersPage :81 - Verifying User added text: Add User
2023-12-19 22:12:383 INFO  ViewSystemUsersPage :86 - Selecting Admin from Admin dropdown: Proxy element for: DefaultElementLocator 'By.xpath: //*[@class='oxd-select-wrapper']//*[contains(text(),'Admin')]'
2023-12-19 22:12:103 INFO  ViewSystemUsersPage :94 - Entering Employee name: Proxy element for: DefaultElementLocator 'By.xpath: //*[@class='oxd-autocomplete-wrapper']//*[contains(text(),'Goutam  Ganesh')]'
2023-12-19 22:12:368 INFO  ViewSystemUsersPage :101 - Entering User: [[ChromeDriver: chrome on windows (dbe7fa4a6165892364df0be785a47027)] -> xpath: //div[@class='oxd-form-row']/div[1]/div[4]/div[1]/div[2]/input[1]]
2023-12-19 22:12:35 INFO  ViewSystemUsersPage :106 - Selecting Status Disable: Proxy element for: DefaultElementLocator 'By.xpath: //*[@class='oxd-select-wrapper']//*[contains(text(),'Disabled')]'
2023-12-19 22:12:229 INFO  ViewSystemUsersPage :122 - Entering Password: [[ChromeDriver: chrome on windows (dbe7fa4a6165892364df0be785a47027)] -> xpath: //div[@class='orangehrm-card-container']/form[1]/div[2]/div[1]/div[1]/div[1]/div[2]/input[1]]
2023-12-19 22:12:346 INFO  ViewSystemUsersPage :127 - Entering Confirm Password: [[ChromeDriver: chrome on windows (dbe7fa4a6165892364df0be785a47027)] -> xpath: //div[@class='orangehrm-card-container']/form[1]/div[2]/div[1]/div[2]/div[1]/div[2]/input[1]]
2023-12-19 22:12:475 INFO  ViewSystemUsersPage :132 - Clicking on Save: [[ChromeDriver: chrome on windows (dbe7fa4a6165892364df0be785a47027)] -> xpath: //button[@class='oxd-button oxd-button--medium oxd-button--secondary orangehrm-left-space']]
2023-12-19 22:12:290 INFO  LoginPage :43 - Enter User Name: Admin
2023-12-19 22:12:908 INFO  LoginPage :53 - Enter Password: admin123
2023-12-19 22:12:162 INFO  LoginPage :48 - Clicking on Login Button: [[ChromeDriver: chrome on windows (a8a629e730d60e3da932d4debe9dc4b1)] -> xpath: //button[@type='submit']]
2023-12-19 22:12:464 INFO  ViewSystemUsersPage :66 - Clicking on Admin: [[ChromeDriver: chrome on windows (a8a629e730d60e3da932d4debe9dc4b1)] -> xpath: //a[@href='/web/index.php/admin/viewAdminModule']]
2023-12-19 22:12:52 INFO  ViewSystemUsersPage :71 - Verifying System User Text: [[ChromeDriver: chrome on windows (a8a629e730d60e3da932d4debe9dc4b1)] -> xpath: //h5[@class='oxd-text oxd-text--h5 oxd-table-filter-title']]
2023-12-19 22:12:195 INFO  AddUserPage :63 - Entering User Name: [[ChromeDriver: chrome on windows (a8a629e730d60e3da932d4debe9dc4b1)] -> xpath: //div[@class='oxd-form-row']/div[1]/div[1]/div[1]/div[2]/input[1]]
2023-12-19 22:12:88 INFO  AddUserPage :68 - Selecting Role: [[ChromeDriver: chrome on windows (a8a629e730d60e3da932d4debe9dc4b1)] -> xpath: //div[@class='oxd-grid-4 orangehrm-full-width-grid']/div[2]/div/div[2]/div/div/div[2]/i]
2023-12-19 22:12:806 INFO  AddUserPage :75 - Selecting Status Disable: Proxy element for: DefaultElementLocator 'By.xpath: //*[@class='oxd-select-wrapper']//*[contains(text(),'Disabled')]'
2023-12-19 22:12:24 INFO  AddUserPage :89 - Clicking on search button [[ChromeDriver: chrome on windows (a8a629e730d60e3da932d4debe9dc4b1)] -> xpath: //button[@class='oxd-button oxd-button--medium oxd-button--secondary orangehrm-left-space']]
2023-12-19 22:12:317 INFO  AddUserPage :94 - Verifying Result Text: [[ChromeDriver: chrome on windows (a8a629e730d60e3da932d4debe9dc4b1)] -> xpath: //div[@class='orangehrm-paper-container']/div[2]/div[1]/span[1]]
2023-12-19 22:12:454 INFO  LoginPage :43 - Enter User Name: Admin
2023-12-19 22:12:128 INFO  LoginPage :53 - Enter Password: admin123
2023-12-19 22:12:425 INFO  LoginPage :48 - Clicking on Login Button: [[ChromeDriver: chrome on windows (0e04aed177087eedb4ab75a9deb65b08)] -> xpath: //button[@type='submit']]
2023-12-19 22:12:838 INFO  ViewSystemUsersPage :66 - Clicking on Admin: [[ChromeDriver: chrome on windows (0e04aed177087eedb4ab75a9deb65b08)] -> xpath: //a[@href='/web/index.php/admin/viewAdminModule']]
2023-12-19 22:12:517 INFO  ViewSystemUsersPage :71 - Verifying System User Text: [[ChromeDriver: chrome on windows (0e04aed177087eedb4ab75a9deb65b08)] -> xpath: //h5[@class='oxd-text oxd-text--h5 oxd-table-filter-title']]
2023-12-19 22:12:921 INFO  ViewSystemUsersPage :76 - Clicking on Add button: [[ChromeDriver: chrome on windows (0e04aed177087eedb4ab75a9deb65b08)] -> xpath: //button[@class='oxd-button oxd-button--medium oxd-button--secondary']]
2023-12-19 22:12:655 INFO  ViewSystemUsersPage :81 - Verifying User added text: Add User
2023-12-19 22:12:202 INFO  ViewSystemUsersPage :86 - Selecting Admin from Admin dropdown: Proxy element for: DefaultElementLocator 'By.xpath: //*[@class='oxd-select-wrapper']//*[contains(text(),'Admin')]'
2023-12-19 22:12:940 INFO  ViewSystemUsersPage :94 - Entering Employee name: Proxy element for: DefaultElementLocator 'By.xpath: //*[@class='oxd-autocomplete-wrapper']//*[contains(text(),'Goutam  Ganesh')]'
2023-12-19 22:12:666 INFO  ViewSystemUsersPage :101 - Entering User: [[ChromeDriver: chrome on windows (0e04aed177087eedb4ab75a9deb65b08)] -> xpath: //div[@class='oxd-form-row']/div[1]/div[4]/div[1]/div[2]/input[1]]
2023-12-19 22:12:310 INFO  ViewSystemUsersPage :114 - Selecting Status Enable: Proxy element for: DefaultElementLocator 'By.xpath: //*[@class='oxd-select-wrapper']//*[contains(text(),'Enabled')]'
2023-12-19 22:12:513 INFO  ViewSystemUsersPage :122 - Entering Password: [[ChromeDriver: chrome on windows (0e04aed177087eedb4ab75a9deb65b08)] -> xpath: //div[@class='orangehrm-card-container']/form[1]/div[2]/div[1]/div[1]/div[1]/div[2]/input[1]]
2023-12-19 22:12:628 INFO  ViewSystemUsersPage :127 - Entering Confirm Password: [[ChromeDriver: chrome on windows (0e04aed177087eedb4ab75a9deb65b08)] -> xpath: //div[@class='orangehrm-card-container']/form[1]/div[2]/div[1]/div[2]/div[1]/div[2]/input[1]]
2023-12-19 22:12:753 INFO  ViewSystemUsersPage :132 - Clicking on Save: [[ChromeDriver: chrome on windows (0e04aed177087eedb4ab75a9deb65b08)] -> xpath: //button[@class='oxd-button oxd-button--medium oxd-button--secondary orangehrm-left-space']]
2023-12-19 22:12:362 INFO  AddUserPage :63 - Entering User Name: [[ChromeDriver: chrome on windows (0e04aed177087eedb4ab75a9deb65b08)] -> xpath: //div[@class='oxd-form-row']/div[1]/div[1]/div[1]/div[2]/input[1]]
2023-12-19 22:12:47 INFO  AddUserPage :68 - Selecting Role: [[ChromeDriver: chrome on windows (0e04aed177087eedb4ab75a9deb65b08)] -> xpath: //div[@class='oxd-grid-4 orangehrm-full-width-grid']/div[2]/div/div[2]/div/div/div[2]/i]
2023-12-19 22:12:723 INFO  AddUserPage :82 - Selecting Status Disable: [[ChromeDriver: chrome on windows (0e04aed177087eedb4ab75a9deb65b08)] -> xpath: //div[contains(text(),'Enabled')]]
2023-12-19 22:12:893 INFO  AddUserPage :89 - Clicking on search button [[ChromeDriver: chrome on windows (0e04aed177087eedb4ab75a9deb65b08)] -> xpath: //button[@class='oxd-button oxd-button--medium oxd-button--secondary orangehrm-left-space']]
2023-12-19 22:12:21 INFO  AddUserPage :99 - Clicking on Checkbox: Proxy element for: DefaultElementLocator 'By.xpath: //body/div[@id='app']/div[1]/div[2]/div[2]/div[1]/div[2]/div[3]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/label[1]/span[1]/i[1]'
2023-12-19 22:12:960 INFO  LoginPage :43 - Enter User Name: Admin
2023-12-19 22:12:548 INFO  LoginPage :53 - Enter Password: admin123
2023-12-19 22:12:780 INFO  LoginPage :48 - Clicking on Login Button: [[ChromeDriver: chrome on windows (0a823a88c1998c3831aed40844bcaa18)] -> xpath: //button[@type='submit']]
2023-12-19 22:12:42 INFO  ViewSystemUsersPage :66 - Clicking on Admin: [[ChromeDriver: chrome on windows (0a823a88c1998c3831aed40844bcaa18)] -> xpath: //a[@href='/web/index.php/admin/viewAdminModule']]
2023-12-19 22:12:537 INFO  ViewSystemUsersPage :71 - Verifying System User Text: [[ChromeDriver: chrome on windows (0a823a88c1998c3831aed40844bcaa18)] -> xpath: //h5[@class='oxd-text oxd-text--h5 oxd-table-filter-title']]
2023-12-19 22:12:607 INFO  AddUserPage :63 - Entering User Name: [[ChromeDriver: chrome on windows (0a823a88c1998c3831aed40844bcaa18)] -> xpath: //div[@class='oxd-form-row']/div[1]/div[1]/div[1]/div[2]/input[1]]
2023-12-19 22:12:522 INFO  AddUserPage :68 - Selecting Role: [[ChromeDriver: chrome on windows (0a823a88c1998c3831aed40844bcaa18)] -> xpath: //div[@class='oxd-grid-4 orangehrm-full-width-grid']/div[2]/div/div[2]/div/div/div[2]/i]
2023-12-19 22:12:201 INFO  AddUserPage :75 - Selecting Status Disable: Proxy element for: DefaultElementLocator 'By.xpath: //*[@class='oxd-select-wrapper']//*[contains(text(),'Disabled')]'
2023-12-19 22:12:381 INFO  AddUserPage :121 - Clicking on search button: [[ChromeDriver: chrome on windows (0a823a88c1998c3831aed40844bcaa18)] -> xpath: //div[@class='oxd-table-filter-area']/form[1]/div[2]/button[2]]
2023-12-19 22:12:675 INFO  AddUserPage :126 - Verifying No Record Found: [[ChromeDriver: chrome on windows (0a823a88c1998c3831aed40844bcaa18)] -> xpath: //div[@class='orangehrm-horizontal-padding orangehrm-vertical-padding']]
